entity_label,entity_name,document_path,chunk_index
Process,query validation,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,7
Process,providing example queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,7
Benefit,improved accuracy,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,7
Example,movie ratings query example,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,7
Technology,TextToCypherRetriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,8
Example,Get user ratings for a movie?,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,8
Example,MATCH ()-[r:RATED]->(m:Movie) WHERE m.title = 'Movie Title' RETURN r.rating,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,8
Concept,examples,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,8
Process,Create a list of the example queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,8
Process,Update TextToCypherRetriever to include the examples,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,8
Resource,text2cypher_rag_examples.py,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,8
Technology,Retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,11
Technology,Cypher queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,11
Technology,Graph schema,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,11
Process,Limiting schema scope,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,11
Benefit,Improved accuracy of generated Cypher queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,11
Challenge,Graph contains many nodes and relationships,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,11
Process,Creating a textual representation of the graph schema,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,11
Resource,text2cypher_rag_schema.py,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,11
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,10
Technology,Cypher queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,10
Concept,graph schema,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,10
Technology,TextToCypherRetriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,10
Technology,database,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,10
Example,What is the highest rating for Goodfellas?,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,10
Concept,custom schema,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,10
Process,specifying multiple examples,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,10
Benefit,more accurate Cypher query generation,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,10
Example,What is the average user rating for the movie Toy Story?,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,10
Example,What user gives the lowest ratings?,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,10
Technology,TextToCypherRetriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,12
Resource,text2cypher_rag_schema.py,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,12
Concept,schema,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,12
Process,Experiment,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,12
Technology,Cypher queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,13
Technology,Text to Cypher retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,13
Concept,Natural language input,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,13
Concept,Complex queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,13
Example,Examples,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,13
Process,Generating Cypher queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,13
Process,Adapting examples and schema,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,13
Benefit,Improved accuracy of generated queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,13
Technology,Neo4j,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,14
Concept,Cypher queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,14
Technology,GenAI frameworks,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,14
Technology,text to Cypher retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,14
Concept,natural language input,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,14
Technology,Python,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,9
Resource,text2cypher_rag_examples.py,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,9
Technology,Text2Cypher RAG,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,9
Process,Run the program and experiment with queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,9
Concept,movie ratings,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,9
Example,What is the highest rating for Goodfellas?,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,9
Example,What is the average user rating?,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,9
Concept,Semantic similarity,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,0
Technology,Vector Retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,0
Example,Movie recommendations based on rating,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,0
Technology,Text to Cypher Retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,0
Technology,Full Text Retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,0
Concept,Keyword matching,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,0
Process,Performing more complex queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,0
Benefit,Answering more specific questions,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,0
Benefit,Finding relevant data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,0
Example,The age of an actor,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,0
Example,Who acted in a movie,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_5-text-to-cypher.pdf,0
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,8
Concept,temperature,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,8
Technology,OpenAILLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,8
Example,Aliens,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,8
Challenge,unpredictable responses,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,8
Process,modifying the temperature,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,8
Technology,movies,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,8
Technology,actors,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,8
Technology,genres,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,8
Concept,traveling to other planets,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,8
Example,Find a comedy movie about vampires,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,8
Example,Who acts in drama movies about romance and love?,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,8
Example,What genres are represented about movies where the hero fails his mission?,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,8
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,9
Concept,temperature,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,9
Concept,context,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,9
Concept,movies,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,9
Concept,directors,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,9
Technology,OpenAILLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,9
Technology,gpt-4o,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,9
Technology,retrieval query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,9
Challenge,Include the directors of the movies in the context,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,9
Process,modifying the temperature of the LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,9
Process,modifying the retrieval query to include directors,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,9
Benefit,predictable responses,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,9
Example,Who has directed movies about weddings?,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,9
Concept,DIRECTED pattern `(node)<-[:DIRECTED]-(director)`,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,9
Technology,Retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,10
Technology,Vector search,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,10
Technology,Text to Cypher retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,10
Benefit,Finding relevant data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,10
Concept,Natural language queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,10
Technology,Graph traversal,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,10
Technology,Graph-Enhanced Vector Retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,0
Technology,VectorCypherRetriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,0
Concept,vector search,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,0
Concept,graph traversal,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,0
Concept,relationships in the graph,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,0
Benefit,finding relevant data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,0
Benefit,finding related nodes or entities,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,0
Technology,Neo4j,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,1
Technology,GraphRAG,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,1
Technology,Cypher,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,1
Technology,VectorCypherRetriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,1
Technology,embedder,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,1
Resource,vector_cypher_rag.py,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,1
Technology,llm,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,1
Concept,retrieval query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,1
Process,Configure the Cypher retrieval query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_4-integrating-neo4j_4-vector-graph.pdf,1
